Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"40093-1","Seasonal","Christmas",2014,"Snowman",,140,8.49,9.99,11.99,,,673419213011,14,12,6,,"",0,0,0,,0,0,,,,,,,,,19.8800,15.7800,"01/11/2014","31/12/2015"
"40094-1","Promotional","Monthly Mini Model Build",2014,"Snowplough",,46,0,0,,,,673419211956,17,17,1,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"01/01/2014","31/12/2014"
"40095-1","Promotional","Monthly Mini Model Build",2014,"Micro Manager",,50,0,0,,,,673419211963,20,19.5,0.8,,"",0,0,0,,0,0,,,,,,,,,9.3700,1.5000,"01/02/2014","31/12/2014"
"40096-1","Promotional","Monthly Mini Model Build",2014,"Spring Tree",,62,0,0,,,,673419211970,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,8.4900,5.0000,"01/03/2014","31/12/2014"
"40097-1","Promotional","Monthly Mini Model Build",2014,"Helicopter",,44,0,0,,,,673419211987,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,5.8100,2.0000,"01/04/2014","31/12/2014"
"40098-1","Promotional","Monthly Mini Model Build",2014,"Dragon",,43,0,0,,,,673419211994,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,9.9800,7.0000,"01/05/2014","31/12/2014"
"40099-1","Promotional","Monthly Mini Model Build",2014,"Jet-Ski",,33,,,,,,673419212007,,,,,"",0,0,0,,0,0,,,,,,,,,6.0600,5.0000,"",""
"40100-1","Promotional","Monthly Mini Model Build",2014,"Surf Van",,46,,,,,,673419212014,,,,,"",0,0,0,,0,0,,,,,,,,,4.6300,4.0000,"",""
"40101-1","Promotional","Monthly Mini Model Build",2014,"Monkey",,46,,,,,,673419212021,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,6.9000,,"01/08/2014","31/12/2014"
"40102-1","Promotional","Monthly Mini Model Build",2014,"Aircraft",,37,,,,,,673419212038,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,5.8200,2.0000,"01/09/2014","31/12/2014"
"40103-1","Promotional","Monthly Mini Model Build",2014,"Rocket",,48,,,,,,673419212045,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,8.3800,4.0000,"01/11/2014","31/12/2014"
"40104-1","Promotional","Monthly Mini Model Build",2014,"Frankenstein's Monster",,36,,,,,,673419212052,17,17,0.1,,"",0,0,0,,0,0,,,,,,,,,4.0200,2.6200,"01/10/2014","31/12/2014"
"40105-1","Promotional","Monthly Mini Model Build",2014,"Gingerbread House",,54,,,,,,673419212069,17,17,1,,"",0,0,0,,0,0,,,,,,,,,15.8100,4.0000,"01/12/2014","31/12/2014"
"40106-1","Creator","Seasonal",2014,"Toy Workshop",2,107,,,,,,673419212588,14,12,6,,"",0,0,0,,0,0,,,,,,,,,37.3700,28.3800,"01/10/2014","31/12/2014"
"40107-1","Creator","Seasonal",2014,"Winter Skating Scene",2,129,,,,,,673419212595,14,12,6,,"",0,0,0,,0,0,,,,,,,,,18.5400,13.1000,"01/11/2014","31/12/2014"
"40108-1","Creator","Promotional",2014,"Balloon Cart",2,66,,4.99,,,,673419212076,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,22.5600,17.5500,"01/06/2014","31/12/2014"
"40109-1","Creator","Promotional",2014,"MINI Cooper Mini Model",,59,,,,,,673419212083,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,30.2500,19.7800,"01/06/2014","31/12/2014"
"40110-1","City","Police",2014,"LEGO City Coin Bank",1,122,10.99,14.99,17.99,12.99,,673419215152,14,19,7,0.25,"",0,0,0,,0,0,,,,,,,,,21.1500,14.4100,"01/03/2014","31/12/2015"
"40112-1","Friends","Accessories",2014,"Catwalk phone stand",,144,10.99,14.99,17.99,12.99,,673419218702,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,13.0500,1.9000,"01/06/2014","31/12/2014"
"40114-1","Friends","Accessories",2014,"Buildable Jewellery Box",,201,10.99,14.99,17.99,12.99,,673419215169,26.2,14.1,7.2,0.35,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2014","31/12/2015"
"40115-1","Promotional","LEGOLAND",2014,"LEGOLAND Entrance with Family",,320,12.99,,,,,673419215176,,,,,"",0,0,0,,0,0,,,,,,,,,31.8500,19.9900,"",""
"40116-1","HERO Factory","Invasion From Below",2014,"Hero Robot",1,31,4.99,,,,,,20,19.5,0.9,,"",0,0,0,,0,0,,,,,,,,,11.5400,7.4700,"01/01/2014","31/12/2014"
"40117-1","HERO Factory","Invasion From Below",2014,"Villains Minimodel",1,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,38.1800,10.4800,"",""
"40118-1","Miscellaneous","",2014,"Buildable Brick Box 2x2",1,203,12.99,16.99,19.99,,,673419218726,26.2,19.1,9.1,,"",0,0,0,,0,0,,,,,,,,,25.3600,17.8100,"01/06/2014","31/12/2014"
"40180-1","Promotional","Toys R Us",2014,"Bricktober Theater",,164,,19.99,,,,673419220071,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,20.5300,12.9000,"01/09/2014","31/12/2014"
"40181-1","Promotional","Toys R Us",2014,"Bricktober Pizza Place",,139,,19.99,,,,673419220088,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,27.5800,13.9500,"01/09/2014","31/12/2014"
"40182-1","Promotional","Toys R Us",2014,"Bricktober Fire Station",,175,,19.99,,,,673419220095,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,28.9100,16.0000,"01/09/2014","31/12/2014"
"40183-1","Promotional","Toys R Us",2014,"Bricktober Town Hall",,186,,19.99,,,,673419220101,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,27.0400,13.9500,"01/09/2014","31/12/2014"
"40190-1","Promotional","Shell",2014,"Ferrari F138",,41,,,,,5702015243087,,,,,,"",0,0,0,,0,0,,,,,,,,,8.0200,3.6400,"",""
"40191-1","Promotional","Shell",2014,"Ferrari F12 Berlinetta",,46,,,,,5702015243094,,,,,,"",0,0,0,,0,0,,,,,,,,,7.9900,5.7900,"",""
"40192-1","Promotional","Shell",2014,"Ferrari 250 GTO",,48,,,,,5702015243100,,,,,,"",0,0,0,,0,0,,,,,,,,,7.3900,2.0400,"",""
"40193-1","Promotional","Shell",2014,"Ferrari 512 S",,51,,,,,5702015243117,,,,,,"",0,0,0,,0,0,,,,,,,,,7.6100,2.9500,"",""
"40194-1","Promotional","Shell",2014,"Finish Line & Podium",1,64,,,,,5702015243230,,,,,0.076,"",0,0,0,,0,0,,,,,,,,,6.3100,4.4200,"",""
"40195-1","Promotional","Shell",2014,"Shell Station",1,95,,,,,5702015243124,,,,,0.099,"",0,0,0,,0,0,,,,,,,,,7.6400,5.6300,"",""
"40196-1","Promotional","Shell",2014,"Shell Tanker",,95,,,,,5702015243131,,,,,,"",0,0,0,,0,0,,,,,,,,,9.9500,6.5000,"",""
"41026-1","Friends","",2014,"Sunshine Harvest",1,233,17.99,19.99,24.99,19.99,5702015119412,673419207706,26.1874,19.1008,6.096,0.35,"",0,0,0,,0,0,,,,,,,,,21.4000,8.4600,"01/01/2014","31/12/2015"
"41027-1","Friends","",2014,"Mia's Lemonade Stand",1,112,9.99,9.99,12.99,,5702015119429,673419207713,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,18.9100,7.2100,"01/01/2014","31/12/2014"
"41028-1","Friends","Summer",2014,"Emma's Lifeguard Post",1,78,9.99,9.99,12.99,9.99,5702015119436,673419207720,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,13.5700,6.8900,"01/01/2014","31/07/2015"
"41029-1","Friends","",2014,"Stephanie's New Born Lamb",1,78,9.99,9.99,12.99,,5702015119443,673419207737,15.6972,14.097,4.4958,0.15,"",0,0,0,,0,0,,,,,,,,,13.0000,7.6300,"01/01/2014","31/12/2014"
"41030-1","Friends","",2014,"Olivia's Ice Cream Bike",1,98,9.99,9.99,12.99,9.99,5702015124645,673419211055,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,15.0000,6.3000,"01/06/2014","31/07/2015"
"41031-1","Friends","",2014,"Andrea's Mountain Hut",1,119,9.99,9.99,12.99,,5702015124652,673419211079,15.6972,14.097,4.4958,0.13,"",0,0,0,,0,0,,,,,,,,,12.3200,10.7100,"01/06/2014","31/12/2014"
"41032-1","Friends","Jungle Rescue",2014,"First Aid Jungle Bike",1,156,12.99,14.99,17.99,14.99,5702015124669,673419211086,19.1008,14.097,6.096,0.2,"",0,0,0,,0,0,,,,,,,,,21.7600,7.5300,"01/06/2014","31/12/2015"
"41033-1","Friends","Jungle Rescue",2014,"Jungle Falls Rescue",1,183,17.99,19.99,24.99,19.99,5702015124775,673419211093,26.1874,19.1008,6.096,0.41,"",0,0,0,,0,0,,,,,,,,,44.8100,12.0600,"01/06/2014","31/12/2015"
"41034-1","Friends","Summer",2014,"Summer Caravan",2,297,19.99,29.99,39.99,24.99,5702015124782,673419211116,35.4076,19.1008,5.8928,0.45,"",0,0,0,,0,0,,,,,,,,,42.1900,15.7000,"01/06/2014","31/12/2015"
"41035-1","Friends","",2014,"Heartlake Juice Bar",2,277,24.99,29.99,39.99,32.99,5702015119450,673419207744,28.194,26.1874,5.8928,0.56,"",0,0,0,,0,0,,,,,,,,,31.0000,13.0000,"01/01/2014","31/12/2015"
"41036-1","Friends","Jungle Rescue",2014,"Jungle Bridge Rescue",2,365,24.99,29.99,39.99,29.99,5702015124799,673419211130,28.194,26.1874,5.8928,0.57,"",0,0,0,,0,0,,,,,,,,,37.9000,16.6300,"01/06/2014","31/12/2015"
"41037-1","Friends","Summer",2014,"Stephanie's Beach House",2,369,39.99,39.99,49.99,39.99,5702015119467,673419207850,38.2016,26.1874,7.0612,0.82,"",0,0,0,,0,0,,,,,,,,,73.3200,25.3600,"01/01/2014","31/12/2015"
"41038-1","Friends","Jungle Rescue",2014,"Jungle Rescue Base",2,472,44.99,59.99,69.99,49.99,5702015124805,673419211147,48.006,28.194,6.096,0.94,"",0,0,0,,0,0,,,,,,,,,90.2400,29.5000,"01/06/2014","31/12/2015"
"41039-1","Friends","",2014,"Sunshine Ranch",2,721,59.99,69.99,89.99,69.99,5702015119474,673419207867,53.4924,26.6954,7.8486,1.33,"",0,0,0,,0,0,,,,,,,,,129.7200,50.7000,"01/01/2014","31/12/2015"
"41040-1","Friends","Seasonal",2014,"Friends Advent Calendar",2,228,19.99,29.99,39.99,,,673419211277,38.2016,26.1874,7.0612,0.38,"",0,0,0,,0,0,,,,,,,,,26.3000,7.5000,"01/09/2014","31/12/2014"
"41041-1","Friends","Animals series 4",2014,"Turtle's Little Paradise",,43,2.99,3.99,5.99,,,673419211864,13.0048,18.0086,1.4986,0.09,"",0,0,0,,0,0,,,,,,,,,7.5600,3.5200,"01/01/2014","30/04/2014"
"41042-1","Friends","Animals series 4",2014,"Tiger's Beautiful Temple",,42,2.99,3.99,5.99,,,673419211871,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,6.2500,4.9900,"01/01/2014","30/04/2014"
"41043-1","Friends","Animals series 4",2014,"Penguin's Playground",,46,2.99,3.99,5.99,,,673419211888,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,9.4700,4.8400,"01/01/2014","30/04/2014"
"41044-1","Friends","Animals series 5",2014,"Macaw's Fountain",,39,2.99,3.99,5.99,,,673419211895,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,4.5000,3.8500,"01/05/2014","31/08/2014"
"41045-1","Friends","Animals series 5",2014,"Orangutan's Banana Tree",,37,2.99,3.99,5.99,,,673419211901,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,7.0700,3.7300,"01/05/2014","31/08/2014"
"41046-1","Friends","Animals series 5",2014,"Brown Bear's River",,37,2.99,3.99,5.99,,,673419211918,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,5.3900,3.6400,"01/05/2014","31/08/2014"
"41047-1","Friends","Animals series 6",2014,"Seal's Little Rock",,37,2.99,,5.99,,5702015125567,673419211635,13,18,1.4,,"",0,0,0,,0,0,,,,,,,,,5.7200,3.5200,"01/09/2014","31/12/2014"
"41048-1","Friends","Animals series 6",2014,"Lion Cub's Savanna",,43,2.99,,5.99,,5702015125673,673419211642,13,18,1.3,,"",0,0,0,,0,0,,,,,,,,,5.2300,4.4700,"01/09/2014","31/12/2014"
"41049-1","Friends","Animals series 6",2014,"Panda's Bamboo",,47,2.99,,5.99,,5702015125680,673419211857,13,18,1.3,,"",0,0,0,,0,0,,,,,,,,,8.0300,3.3900,"01/09/2014","31/12/2014"
"41050-1","Disney","The Little Mermaid",2014,"Ariel's Amazing Treasures",1,77,11.99,12.99,15.99,,5702015124584,673419210799,15.6972,14.097,4.4958,0.12,"",0,0,0,,0,0,,,,,,,,,22.1100,12.3400,"01/01/2014","31/12/2014"
"41051-1","Disney","Brave",2014,"Merida's Highland Games",1,145,17.99,19.99,24.99,,5702015124591,673419210805,20.4978,19.1008,6.096,0.27,"",0,0,0,,0,0,,,,,,,,,56.7100,33.8400,"01/01/2014","31/12/2014"
"41052-1","Disney","The Little Mermaid",2014,"Ariel's Magical Kiss",2,250,24.99,29.99,39.99,29.99,5702015124607,673419210812,35.4076,19.1008,5.8928,0.44,"",0,0,0,,0,0,,,,,,,,,30.0000,21.2300,"01/01/2014","31/12/2015"
"41053-1","Disney","Cinderella",2014,"Cinderella's Dream Carriage",1,274,24.99,29.99,39.99,29.99,5702015124614,673419210829,35.4076,19.1008,5.8928,0.39,"",0,0,0,,0,0,,,,,,,,,33.9600,14.7500,"01/01/2014","31/12/2015"
"41054-1","Disney","Tangled",2014,"Rapunzel's Creativity Tower",2,299,34.99,39.99,49.99,39.99,5702015124621,673419210836,28.194,26.1874,7.5946,0.58,"",0,0,0,,0,0,,,,,,,,,105.6000,33.9700,"01/01/2014","31/12/2015"
"41055-1","Disney","Cinderella",2014,"Cinderella's Romantic Castle",2,646,59.99,69.99,89.99,69.99,5702015124638,673419210843,35.4076,37.7952,9.398,1.2712,"",0,0,0,,0,0,,,,,,,,,104.7500,48.4400,"01/01/2014","31/12/2016"
"41056-1","Friends","",2014,"Heartlake News Van",2,278,19.99,24.99,29.99,24.99,5702015119481,673419207874,35.4076,19.1008,5.8928,0.45,"",0,0,0,,0,0,,,,,,,,,28.0000,15.6000,"01/01/2014","31/12/2015"
"41057-1","Friends","",2014,"Heartlake Horse Show",2,355,34.99,39.99,49.99,39.99,5702015119498,,38.2016,26.1874,5.6388,0.67,"",0,0,0,,0,0,,,,,,,,,86.2700,32.0000,"01/01/2014","31/12/2015"
"41058-1","Friends","",2014,"Heartlake Shopping Mall",4,1120,79.99,109.99,129.99,99.99,5702015124812,673419211253,48.006,37.7952,9.398,1.89,"",0,0,0,,0,0,,,,,,,,,182.8000,69.0200,"01/06/2014","31/12/2015"
"41059-1","Friends","Jungle Rescue",2014,"Jungle Tree Sanctuary",1,320,24.99,29.99,39.99,29.99,5702015124829,,28.194,26.1874,5.8928,0.59,"",0,0,0,,0,0,,,,,,,,,64.1300,29.5100,"01/06/2014","31/12/2015"
"41500-1","Mixels","Series 1",2014,"Flain",,58,2.99,4.99,5.99,,5702015122030,673419207010,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,25.3300,12.2900,"01/03/2014","31/05/2014"
"41501-1","Mixels","Series 1",2014,"Vulk",,69,2.99,4.99,5.99,,5702015122047,673419207027,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,15.1900,6.3700,"01/03/2014","31/05/2014"
"41502-1","Mixels","Series 1",2014,"Zorch",,45,2.99,4.99,5.99,,5702015122054,673419207034,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,15.1100,9.2100,"01/03/2014","31/05/2014"
"41503-1","Mixels","Series 1",2014,"Krader",,66,2.99,4.99,5.99,,5702015122061,673419207041,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,15.3900,9.3800,"01/03/2014","31/05/2014"
"41504-1","Mixels","Series 1",2014,"Seismo",,50,2.99,4.99,5.99,,5702015122078,673419209854,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,30.0000,11.2500,"01/03/2014","31/05/2014"
"41505-1","Mixels","Series 1",2014,"Shuff",,51,2.99,4.99,5.99,,5702015122085,673419209861,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,19.9000,7.7500,"01/03/2014","31/05/2014"
"41506-1","Mixels","Series 1",2014,"Teslo",,54,2.99,4.99,5.99,,5702015122092,673419209878,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,18.6800,12.4900,"01/03/2014","31/05/2014"
"41507-1","Mixels","Series 1",2014,"Zaptor",,61,2.99,4.99,5.99,,5702015122108,673419209885,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,24.9500,8.3800,"01/03/2014","31/05/2014"
"41508-1","Mixels","Series 1",2014,"Volectro",,70,2.99,4.99,5.99,,5702015122115,673419209892,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,25.4500,17.8100,"01/03/2014","31/05/2014"
"41509-1","Mixels","Series 2",2014,"Slumbo",,61,2.99,4.99,5.99,,5702015122122,673419209908,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,16.2300,8.3500,"01/06/2014","31/08/2014"
"41510-1","Mixels","Series 2",2014,"Lunk",,51,2.99,4.99,5.99,,5702015122146,673419209915,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,7.3900,7.2400,"01/06/2014","31/08/2014"
"41511-1","Mixels","Series 2",2014,"Flurr",,46,2.99,4.99,5.99,,5702015122153,673419209922,13.0048,18.0086,1.4986,0.04,"",0,0,0,,0,0,,,,,,,,,12.4500,9.7500,"01/06/2014","31/08/2014"
"41512-1","Mixels","Series 2",2014,"Chomly",,68,2.99,4.99,5.99,,5702015122160,673419209939,13.0048,18.0086,1.4986,0.06,"",0,0,0,,0,0,,,,,,,,,8.0200,5.7400,"01/06/2014","31/08/2014"
"41513-1","Mixels","Series 2",2014,"Gobba",,57,2.99,4.99,5.99,,5702015122177,673419209946,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.2700,6.8800,"01/06/2014","31/08/2014"
"41514-1","Mixels","Series 2",2014,"Jawg",,61,2.99,4.99,5.99,,5702015122184,673419209953,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.4200,8.8200,"01/06/2014","31/08/2014"
"41515-1","Mixels","Series 2",2014,"Kraw",,70,2.99,4.99,5.99,,5702015122191,673419209960,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,16.4000,8.3200,"01/06/2014","31/08/2014"
"41516-1","Mixels","Series 2",2014,"Tentro",,69,2.99,4.99,5.99,,5702015122207,673419209977,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,16.0000,10.4100,"01/06/2014","31/08/2014"
"41517-1","Mixels","Series 2",2014,"Balk",,68,2.99,4.99,5.99,,5702015122214,673419209984,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.8600,6.9800,"01/06/2014","31/08/2014"
"41518-1","Mixels","Series 3",2014,"Glomp",,64,2.99,4.99,5.99,,5702015122221,673419209991,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.3700,3.6800,"01/09/2014","31/12/2014"
"41519-1","Mixels","Series 3",2014,"Glurt",,62,2.99,4.99,5.99,,5702015122238,673419210003,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.5100,5.5600,"01/09/2014","31/01/2015"
"41520-1","Mixels","Series 3",2014,"Torts",,48,2.99,4.99,5.99,,5702015122245,673419210041,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.3300,4.8100,"01/09/2014","31/01/2015"
"41521-1","Mixels","Series 3",2014,"Footi",,72,2.99,4.99,5.99,,5702015125659,673419211819,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,11.4000,5.7300,"01/09/2014","31/01/2015"
"41522-1","Mixels","Series 3",2014,"Scorpi",,70,2.99,4.99,5.99,,5702015125666,673419211826,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,13.2700,7.0200,"01/09/2014","31/12/2014"
"41523-1","Mixels","Series 3",2014,"Hoogi",,69,2.99,4.99,5.99,,5702015126571,673419211833,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,8.8100,5.6000,"01/09/2014","31/12/2014"
"41524-1","Mixels","Series 3",2014,"Mesmo",,64,2.99,4.99,5.99,,5702015126588,673419211840,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,9.7200,5.5700,"01/09/2014","31/01/2015"
"41525-1","Mixels","Series 3",2014,"Magnifo",,61,2.99,4.99,5.99,,5702015126595,673419212151,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,8.0500,5.2400,"01/09/2014","31/01/2015"
"41526-1","Mixels","Series 3",2014,"Wizwuz",,70,2.99,4.99,5.99,,5702015126601,673419212168,13.0048,18.0086,1.4986,0.05,"",0,0,0,,0,0,,,,,,,,,10.8700,5.5900,"01/09/2014","31/12/2014"
"42020-1","Technic","",2014,"Twin-rotor Helicopter",,145,7.99,12.99,14.99,9.99,5702015122481,673419210355,15.6972,14.097,6.096,0.2,"",0,0,0,,0,0,,,,,,,,,19.0900,8.4500,"01/01/2014","31/12/2015"
"42021-1","Technic","",2014,"Snowmobile",,186,14.99,19.99,24.99,14.99,5702015122498,673419210362,26.1874,14.097,4.8006,0.26,"",0,0,0,,0,0,,,,,,,,,47.5900,13.5100,"01/01/2014","31/07/2015"
"42022-1","Technic","",2014,"Hot Rod",,414,29.99,39.99,49.99,29.99,5702015122504,673419210379,35.4076,19.1008,7.0104,0.67,"",0,0,0,,0,0,,,,,,,,,61.1900,17.4800,"01/01/2014","31/12/2015"
"42023-1","Technic","",2014,"Construction Crew",,833,49.99,69.99,89.99,59.99,5702015122511,,48.006,28.194,7.3914,1.07,"",0,0,0,,0,0,,,,,,,,,124.6300,44.4900,"01/01/2014","31/12/2015"
"42024-1","Technic","",2014,"Container Truck",,948,59.99,79.99,99.99,69.99,5702015122528,,48.006,28.194,9.0932,1.36,"",0,0,0,,0,0,,,,,,,,,141.8800,77.9500,"01/01/2014","31/12/2015"
"42025-1","Technic","",2014,"Cargo Plane",,1297,109.99,139.99,159.99,119.99,5702015122535,,58.1914,37.7952,8.7122,2.04,"",0,0,0,,0,0,,,,,,,,,220.4500,114.6000,"01/01/2014","31/12/2015"
"42026-1","Technic","",2014,"Black Champion Racer",,137,17.99,19.99,24.99,19.99,5702015122542,673419210416,26.1874,14.097,4.8006,0.27,"",0,0,0,,0,0,,,,,,,,,31.8700,11.3200,"01/01/2014","31/12/2015"
"42027-1","Technic","",2014,"Desert Racer",,148,17.99,19.99,24.99,19.99,5702015122559,673419210423,26.1874,14.097,6.096,0.29,"",0,0,0,,0,0,,,,,,,,,31.6300,10.3600,"01/01/2014","31/12/2015"
"42028-1","Technic","",2014,"Bulldozer",,617,34.99,49.99,59.99,39.99,5702015122566,,28.194,26.1874,7.5946,0.93,"",0,0,0,,0,0,,,,,,,,,122.0300,42.3300,"01/08/2014","31/12/2015"
"42029-1","Technic","",2014,"Customised Pick-Up Truck",,1063,69.99,99.99,119.99,89.99,5702015122573,,54.0004,28.194,9.0932,1.61,"",0,0,0,,0,0,,,,,,,,,160.3300,94.2900,"01/08/2014","31/12/2015"
"42030-1","Technic","",2014,"Volvo L350F Wheel Loader",,1636,169.99,249.99,299.99,219.99,5702015122580,,58.1914,48.006,12.3952,3.59,"",0,0,0,,0,0,,,,,,,,,346.4900,242.1700,"01/08/2014","31/12/2016"
"44015-1","HERO Factory","Invasion From Below",2014,"EVO Walker",4,51,8.99,9.99,11.99,,5702015114578,673419207096,16.9926,23.0124,7.0104,0.1,"",0,0,0,,0,0,,,,,,,,,24.7000,10.1900,"01/01/2014","31/12/2014"
"44016-1","HERO Factory","Invasion From Below",2014,"JAW Beast vs. STORMER",1,49,8.99,9.99,11.99,,5702015114592,673419207102,16.9926,23.0124,7.0104,0.09,"",0,0,0,,0,0,,,,,,,,,25.0000,10.9900,"01/01/2014","31/12/2014"
"44017-1","HERO Factory","Invasion From Below",2014,"STORMER Freeze Machine",3,88,12.99,14.99,17.99,,5702015114639,673419207119,19.5072,27.9908,7.493,0.14,"",0,0,0,,0,0,,,,,,,,,59.9900,15.7100,"01/01/2014","31/12/2014"
"44018-1","HERO Factory","Invasion From Below",2014,"FURNO Jet Machine",2,79,12.99,14.99,17.99,,5702015114646,673419207126,19.5072,27.9908,7.493,0.15,"",0,0,0,,0,0,,,,,,,,,44.7500,12.3800,"01/01/2014","31/12/2014"
"44019-1","HERO Factory","Invasion From Below",2014,"ROCKA Stealth Machine",2,89,12.99,14.99,17.99,,5702015114677,673419207133,19.5072,27.9908,7.493,0.1,"",0,0,0,,0,0,,,,,,,,,46.3900,22.0400,"01/01/2014","31/12/2014"
"44020-1","HERO Factory","Invasion From Below",2014,"FLYER Beast vs. BREEZ",1,91,12.99,14.99,17.99,,5702015114691,673419207140,19.5072,27.9908,7.493,0.15,"",0,0,0,,0,0,,,,,,,,,41.4800,16.8500,"01/01/2014","31/12/2014"
"44021-1","HERO Factory","Invasion From Below",2014,"SPLITTER Beast vs. FURNO & EVO",2,108,17.99,19.99,24.99,,5702015115247,673419207379,24.003,27.9908,10.4902,0.23,"",0,0,0,,0,0,,,,,,,,,35.8100,22.9600,"01/01/2014","31/12/2014"
"44022-1","HERO Factory","Invasion From Below",2014,"EVO XL Machine",3,193,19.99,24.99,29.99,,5702015115254,673419207409,24.003,27.9908,10.4902,0.23,"",0,0,0,,0,0,,,,,,,,,60.0000,25.4700,"01/01/2014","31/12/2014"
"44023-1","HERO Factory","Invasion From Below",2014,"ROCKA Crawler",2,49,8.99,9.99,11.99,,5702015114721,673419207157,16.9926,23.0124,7.0104,0.07,"",0,0,0,,0,0,,,,,,,,,25.9500,16.7700,"01/08/2014","31/12/2014"
"44024-1","HERO Factory","Invasion From Below",2014,"TUNNELER Beast vs. SURGE",1,59,8.99,9.99,11.99,,5702015114738,673419207164,16.9926,23.0124,7.0104,0.07,"",0,0,0,,0,0,,,,,,,,,28.4400,11.0100,"01/08/2014","31/12/2014"
"44025-1","HERO Factory","Invasion From Below",2014,"BULK Drill Machine",2,113,12.99,14.99,17.99,,5702015114745,673419207171,19.5072,27.9908,7.493,0.12,"",0,0,0,,0,0,,,,,,,,,27.6400,14.3800,"01/08/2014","31/12/2014"
"44026-1","HERO Factory","Invasion From Below",2014,"CRYSTAL Beast vs. BULK",1,83,12.99,14.99,17.99,,5702015114769,673419207188,19.5072,27.9908,7.493,0.11,"",0,0,0,,0,0,,,,,,,,,36.2700,20.8200,"01/08/2014","31/12/2014"
